ec50UM,ic50UM,aMax,actArea
3.9356668,6.31390715,-53.128372,0.3766
0.06194265,0.09143956,-76.062317,3.251
1.23260284,1.16280758,-80.190552,1.6605
0.01045713,0.01209053,-78.929466,4.6005
0.0101305,0.0151788,-57.41325,3.9556
0.11585982,0.13898471,-94.198105,3.2337
0.73034346,1.20074666,-76.590797,1.63
8.94941327,5.28609705,-92.595291,0.4842
1.31955922,2.41327214,-67.473419,1.7595
0.88060081,0.85554689,-90.739609,2.7765
0.12974635,0.23381846,-80.415527,3.0417
0.02073067,0.02681832,-69.946739,3.657
0.02804973,0.03325266,-100.787865,4.9024
0.17884044,0.17434344,-102.194626,3.5284
0.14978372,0.17700699,-87.073677,2.8192
0.01525006,0.08025265,-70.430328,2.8012
0.04226755,0.10213217,-58.253548,3.0234
0.10456184,0.09970301,-113.737343,3.9406
0.32344422,0.38891402,-71.772003,1.972
8.60781743,4.40382958,-103.545006,1.1943
8.76826293,4.1937418,-78.76767,1.0744
3.44528914,8,-39.233234,0.3011
8.07081457,8,-37.666153,0.2063
0.02277681,0.03587213,-66.996506,4.1513
0.16440092,0.24618134,-81.161858,2.8009
0.02081482,0.02229322,-62.217525,4.591
0.14147769,0.14629741,-95.942574,4.0676
0.18912362,0.87509996,-61.165649,2.0361
0.28065568,0.38300291,-76.723969,3.1782
2.03089452,2.18169618,-79.353752,1.8224
2.1371038,2.8560102,-69.898087,1.5185
8.55786957,8,-38.740696,0.5373
2.54447842,8,-33.420158,0.7127
2.91798949,8,-40.779007,0.5841
0.32198289,0.27226621,-90.429199,3.9869
0.0370595,0.0187758,-86.162849,5.2374
0.05629895,0.06376069,-100.528526,4.5119
0.1349937,0.17347786,-85.14045,3.7843
9.01177787,2.3152957,-97.137199,1.8429
8.66937793,7.13658428,-54.072403,0.9194
4.49276114,6.45037556,-56.897427,0.7352
0.19891876,0.23015147,-71.384262,1.9799
0.30084533,0.494542,-81.530884,1.9584
0.03875459,0.04099141,-97.206558,3.5627
0.07257309,0.17397425,-74.003891,2.3493
1.58017385,2.08093858,-77.267365,1.1864
1.60134924,0.82817125,-86.598183,1.9181
0.03830626,8,-83.542999,4.968
8.14987239,8,-34.708664,0
9.32603606,8,-24.879791,0.1774
0.45809573,0.56319368,-79.319122,2.7715
0.02905073,0.0271829,-93.380623,5.3432
0.01754654,0.02177269,-95.007339,5.2424
0.06970786,0.09614279,-59.268826,2.7301
0.04266382,0.04186839,-93.578728,5.0616
5.32892323,5.35647821,-90.994553,0.9015
0.66368866,0.70767999,-88.045532,2.3471
8.11497573,8,-39.225353,0.3363
8.79888332,8,-25.361794,0.21
3.84161949,8,-48.524883,0.1814
7.29184437,8,-34.284084,0.5736
0.04833357,0.05581841,-74.912094,3.9465
0.05027463,0.12751257,-77.192902,3.5121
0.10889659,0.13543539,-92.676971,3.4435
5.84857472,0.03655413,-56.315968,3.3439
0.06572214,0.06614719,-94.086288,4.3951
0.07588213,0.19639184,-75.498978,2.9047
0.01064094,0.01106447,-80.834831,5.046
0.02872056,0.0317828,-98.629738,5.2138
0.04713742,0.06286687,-87.87249,4.2169
8.30692667,2.96131468,-75.181473,1.4072
0.23670672,0.31238058,-77.25074,3.2033
0.00985082,0.01665611,-84.438881,5.3659
0.14805004,0.11665717,-96.100876,4.1913
1.51390636,3.5154345,-58.673538,1.1671
0.11091258,0.19628626,-72.375748,3.5615
8.22028189,4.11328554,-68.885208,1.5288
1.03447604,8,-17.430529,0.3625
0.74516416,0.74634647,-85.606812,3.367
0.00439164,0.00764951,-81.658112,5.3401
0.02664517,0.02578016,-98.85067,5.2359
1.15284061,1.12532377,-99.017647,2.2681
0.10621878,0.13071564,-86.943649,3.5555
6.8155632,2.00216723,-95.158218,1.8406
3.27344918,3.41640973,-91.178055,1.0813
0.19607998,0.45845756,-75.889725,2.8915
0.03887308,0.0423425,-93.626915,4.8066
0.05906623,0.05867954,-93.773117,4.7345
0.40850645,0.83757508,-69.30188,2.6995
0.03626474,0.04258319,-90.386703,4.5036
3.37501764,3.24539065,-81.633911,2.1238
0.0073013,0.00644435,-93.415024,6.4934
0.07415554,0.06742653,-96.278732,5.4087
0.01836952,0.03356985,-97.900169,5.2178
0.00974633,0.00899397,-94.813919,6.2273
0.0297631,0.04164324,-98.901375,5.3778
4.39336613,8,-98.255981,7.4525
1.20888555,1.19910622,-98.839615,2.4769
8.72054409,7.85188723,-54.804047,1.3094
3.50113297,2.85500121,-94.060097,1.9859
0.26135641,0.31229904,-85.407585,3.0618
1.61637998,1.92904282,-72.458214,1.4702
0.2349515,0.25044206,-95.579018,3.8193
0.14120138,0.12698089,-93.750824,4.1427
6.62754154,7.47363234,-55.165482,0.7999
0.40641379,0.42586872,-82.830681,2.8494
1.92047942,1.95809281,-89.334045,1.4957
0.02353929,0.0195941,-95.751068,5.5243
0.08818215,0.1035572,-95.247208,3.9183
8.74404109,5.33422518,-58.622044,1.0873
9.03671073,2.6322906,-92.630234,1.5113
0.16849423,0.17188624,-91.930412,3.2674
0.18973963,0.1969084,-90.417671,2.844
0.04903768,0.03881523,-87.882927,4.5241
0.09700853,0.10690148,-95.989174,3.2886
2.7325151,2.26913357,-73.276505,1.337
0.32578483,0.35075253,-91.800201,3.0484
6.43602085,4.87636519,-81.328133,1.0372
8.27624977,8,-28.650944,0.1626
1.20877469,1.22053409,-95.376579,2.7719
0.12129758,0.1251739,-95.861336,3.7926
0.07383665,0.06871372,-92.92009,4.6195
0.09218513,0.09899791,-97.350746,4.1631
8.61010003,2.16470361,-72.796463,1.8753
0.06101474,0.06171101,-91.172836,4.3635
3.61447024,3.02281165,-96.93956,1.3627
4.04781532,8,-24.777308,0.2292
0.04647229,0.04604648,-89.622215,4.7346
0.0168223,0.48988429,-69.930511,2.6857
6.30374775,0.00589247,-76.379562,5.2099
6.61119526,0.01947885,-103.28598,5.3576
4.90201664,0.82669681,-94.010559,2.7298
8.65647002,4.28721571,-76.695259,1.1401
8.50341388,1.64600635,-83.262978,2.3581
0.11510267,0.09186899,-92.364456,4.46
1.04400516,1.44143832,-75.422203,1.4881
0.4495652,0.36820489,-94.580048,3.3078
3.28314447,1.81262839,-93.686478,2.5074
0.00361865,8,-93.957191,6.8063
7.92392874,8,-40.753162,0.3788
7.54918575,8,-32.822472,0.3717
0.08635377,0.07790104,-86.897347,3.4438
0.40384886,0.73428047,-71.036835,2.0435
0.22970477,0.25397542,-92.38147,2.5283
0.02242837,0.03209829,-94.242401,4.1539
0.70932162,0.76959735,-88.701241,2.157
0.97703236,1.01651049,-86.664429,1.8441
8.06531091,8,-27.466621,0.196
2.94766974,4.55639458,-55.895897,0.3951
7.95090342,8,-38.427891,0.2984
0.13970427,0.14106906,-88.753571,2.6699
0.21105579,0.21217845,-97.114815,3.3657
0.24714692,1.33829701,-60.517685,0.9161
1.42118335,1.57469869,-78.984261,0.8519
0.02198464,0.02265886,-97.797035,4.3195
0.21459393,0.2179565,-98.388351,3.162
0.01164508,8,-100.30098,6.4903
8.08457847,5.20183659,-88.070053,1.0095
1.10533166,8,-19.686256,0.0208
8.25878532,8,-37.082413,0.1834
0.17395806,0.16681878,-87.697517,4.0906
0.02067368,0.13389011,-65.324722,2.6201
4.56649987,0.00267777,-97.510933,7.1184
0.04304832,0.05182117,-97.932297,4.4571
0.11703763,0.11951409,-93.994171,3.8619
8.48600434,5.38767242,-92.574677,0.9409
0.62463737,0.46547601,-89.090477,3.4375
2.30943179,8,-28.448324,0.3061
0.06983216,0.07471079,-78.418427,4.0161
0.16319725,0.25720677,-72.741333,2.5274
0.01116796,0.01913658,-72.794212,4.4939
0.36552143,0.77063841,-70.785103,2.1201
0.02989955,0.05578584,-66.34063,3.8473
0.06829532,0.07875777,-93.053856,4.0976
2.05172324,2.66582227,-75.812302,1.518
2.33279586,2.73942781,-79.876663,1.22
0.0283109,0.05881129,-84.619682,4.2034
0.28609255,0.3537938,-91.927933,3.5666
0.00468404,0.00495042,-88.268044,6.3166
0.04692021,0.04782648,-95.092216,4.7139
0.39056769,0.38925472,-86.537529,3.1885
0.6323548,0.7452237,-84.725014,2.83
0.0569001,0.06348606,-84.641823,4.3543
0.25652066,0.23158783,-95.196671,3.78
0.38648194,0.4688057,-71.010567,3.0522
0.00557232,0.00379453,-98.343216,6.9774
0.05055439,0.04314751,-96.416557,4.9117
0.07296546,0.0852207,-96.06868,4.3472
0.87596583,0.98645133,-91.629837,2.1877
0.57098669,0.54988289,-94.889992,2.9431
4.1368289,8,-28.987118,0.2699
9.17748411,8,-21.471394,0.1706
0.6492666,0.70176911,-90.551949,3.1359
0.02961331,0.02979739,-94.520668,5.2731
4.89522133,0.00410458,-93.128693,6.4498
0.01038629,0.0113229,-95.073769,5.8744
0.94079214,1.02324736,-83.303062,2.4255
0.02874053,0.0296276,-97.399529,5.2886
0.40614772,8,-22.880873,0.9611
8.8847698,2.93360472,-96.569595,1.8524
8.31659866,8,-37.576752,0.6156
8.3272445,8,-25.634693,0.8364
8.31073035,5.85788822,-73.896393,0.5896
8.49146784,8,-24.891367,0.2035
0.06090715,0.07082279,-91.651482,3.535
0.06772029,0.06704437,-95.408424,3.3621
4.91006441,0.00292017,-97.24128,7.0226
0.04913234,0.04879194,-96.360565,3.6088
0.20995385,1.06466556,-65.549377,1.6212
0.16681035,0.17350183,-99.317535,3.4983
2.78157449,2.47309446,-90.55117,1.1746
5.68391085,8,-29.103115,0.1657
2.06368613,8,-22.136988,0.2789
3.41952252,7.23560381,-50.70644,0.1933
0.01685348,0.01570103,-93.55957,5.8391
0.03908445,0.04370789,-96.382332,4.7622
1.32592559,2.40538859,-66.504578,1.3954
2.85504222,3.64975953,-63.444916,1.0404
0.20904048,0.21925274,-90.806175,3.4621
8.11682798,6.75086546,-67.07975,0.9825
0.01015002,8,-96.612343,6.9914
3.02217937,8,-17.331343,0.217
0.02329641,0.03723079,-54.529385,3.2136
8.42693841,1.52569389,-68.489754,2.7961
0.0177675,0.06361687,-64.872826,3.5574
0.02727878,0.03618873,-98.709045,4.9122
0.12632507,0.29658389,-56.374409,2.0185
1.07651293,1.34218824,-62.100815,1.0425
2.34082961,2.11415887,-84.721184,2.1034
0.02680807,8,-83.733665,6.095
9.13678214,3.64471698,-78.475349,1.9966
6.40142727,3.73977351,-68.621597,1.5608
8.11847254,8,-27.575647,0.479
0.08326316,0.07642883,-95.36824,4.4812
0.1945955,0.24045159,-87.558189,3.213
6.94266238,0.12391692,-70.938644,3.2954
0.04395682,0.04980978,-96.976158,4.4547
0.74436724,1.53262365,-74.306183,1.7043
0.24612951,0.25112009,-93.659348,3.5301
0.0157627,8,-96.605728,6.6097
5.9348383,8,-14.046343,0.0603
7.94906187,8,-34.169006,0.2558
3.70991087,8,-32.450157,0.302
2.50008726,8,-39.816139,0.5761
0.18538715,0.18384104,-84.206085,3.5
0.14870103,0.30905372,-71.092239,2.2204
0.00538334,0.00608818,-83.824265,4.9761
0.05255108,0.0515433,-113.529564,4.1571
8.0800133,0.79547656,-107.62677,2.0875
2.0953269,1.95166636,-92.396164,1.4973
1.79277158,1.76612127,-93.20826,1.9431
4.24696016,5.93597317,-56.787365,0.5977
8.23739769,7.76241922,-56.244789,0.6577
0.17728174,0.16149087,-89.317024,3.202
0.01329147,0.00826884,-107.822105,5.9558
0.16855131,0.16285108,-113.694801,3.3784
9.22972677,7.76456595,-51.598728,0.4206
2.22601533,3.05450654,-67.642578,1.2569
0.10118479,0.1019989,-85.11113,4.175
0.15992071,0.2009389,-83.907608,2.9952
0.00537617,0.00310838,-95.465111,6.7642
0.05877781,0.05961905,-95.051331,4.4865
4.0481,4.34589911,-65.397469,1.0698
0.31823328,0.36109659,-85.761978,2.7835
1.53049648,1.70819175,-87.363457,1.5338
1.24225199,1.56926525,-72.880241,2.1467
0.01382685,0.02297572,-76.850426,4.5754
0.05474415,0.05705904,-99.39978,4.1861
0.61841142,0.37224856,-97.061653,3.4388
1.45638287,1.93138528,-75.367386,1.4162
0.52805662,0.55708438,-84.91536,3.0737
0.00630941,0.00527451,-98.615173,6.7887
0.03038472,0.03144286,-94.333977,4.9712
8.76548761,3.50271273,-95.89595,1.3379
0.12668967,0.12633492,-97.235596,4.3275
8.10898579,6.61453962,-97.247368,1.0459
0.1238748,0.11705568,-87.666107,4.2745
7.38316583,1.37903512,-61.26466,2.5031
0.04583256,0.25415495,-61.655167,2.6177
0.02302237,0.02632038,-97.89814,5.2349
0.31981173,0.5192765,-78.156532,2.7238
0.02091353,8,-87.397041,5.9449
1.45886171,1.98105705,-71.917091,1.4087
1.03972554,8,-24.623032,0.3171
2.73406839,2.66164851,-75.774124,1.9767
0.00824152,0.01062293,-92.397217,6.0218
0.04197341,0.06246161,-95.33741,4.1707
0.12055011,0.16969553,-90.927597,3.4747
0.09119517,8,-10.669472,0.3515
0.11544108,0.14102139,-66.462364,3.341
0.06828588,0.07883524,-59.908978,3.5502
0.06321346,0.08550394,-69.808441,3.7813
0.04686497,0.05398174,-85.126076,4.2756
1.36178505,2.37411141,-65.156006,1.5339
0.90399516,8,-21.326525,0.4053
0.14699848,0.15099874,-88.682564,3.4967
0.14020512,0.24663179,-88.581573,3.0172
0.02129555,0.01755916,-90.441231,5.7164
0.08407939,0.08824352,-95.629311,4.1128
0.41258937,0.51106989,-84.970337,2.709
0.09966248,0.4203893,-60.963207,1.6136
2.45056391,2.41757631,-92.536224,0.5537
0.00340915,0.01274291,-118.387466,4.8113
0.12036145,0.10296394,-125.52285,3.6886
0.14583641,0.91578198,-65.364197,1.5667
1.12036645,2.47070217,-57.645012,1.1215
3.22886133,3.02913356,-70.012016,1.4118
8.31435018,3.02731919,-64.976418,1.8386
0.11340004,0.10596789,-86.058311,4.0595
0.3373034,0.34871635,-92.449226,2.4007
2.83414936,3.86564946,-61.41925,0.9598
0.0110648,0.01176206,-86.209595,5.357
0.0340374,0.03730407,-98.707802,4.822
8.38024046,3.21536803,-59.346466,2.0258
0.70685685,8,-32.877556,0.3737
3.70465422,8,-35.6101,0.4683
0.04841532,0.05317352,-78.360504,4.2099
0.23024245,0.23956303,-88.426933,3.4861
0.05936118,0.603661,-64.177734,2.6134
6.68714969,0.00379505,-76.494781,5.4653
0.08117606,0.08793364,-94.428986,4.0713
0.54186159,0.592089,-85.478607,2.792
2.64698339,2.84283471,-84.202202,1.3872
4.99596548,8,-25.894859,0.2396
0.1843743,0.19934934,-80.633987,3.0683
2.87123275,1.56142604,-86.529762,2.1066
0.34036604,0.4900499,-80.675079,2.4655
0.00906932,0.01816971,-64.085068,4.3007
0.13523285,0.13488102,-98.164528,3.8702
2.77035642,1.72801268,-85.732529,2.2588
2.56695795,2.64193225,-91.926987,1.2743
2.52903414,8,-23.950499,0.2714
0.13712682,0.13419692,-89.11306,3.7247
0.0917303,0.13799757,-73.456184,3.606
0.77695274,1.02574968,-77.137474,2.0877
7.226897,0.03525318,-85.769257,4.299
0.02017334,0.01586006,-77.535805,5.3968
0.07454404,0.08542386,-95.346947,4.0222
3.23288369,2.88746381,-74.496597,1.4209
0.25306389,8,-16.272167,0.3102
2.3906641,8,-19.843899,0.221
0.07729551,0.07874567,-85.621574,4.3709
0.34307391,0.32262719,-93.396339,3.4797
8.0957742,0.95285028,-69.962547,2.5158
0.01069605,0.00877331,-79.63961,5.4913
0.07829594,0.09441426,-90.877495,3.7359
8.80274247,1.541857,-84.149323,2.5477
8.08769518,8,-20.138699,0.1723
0.44039884,0.44966215,-95.884468,3.259
0.02380819,0.02026637,-96.786232,5.5938
0.20010361,0.22518882,-76.888153,3.2177
0.2671842,0.19456907,-101.019035,4.1862
5.8645495,8,-96.843704,7.1858
1.42496491,1.32667041,-91.380966,2.6843
3.20615721,8,-31.415808,0.2601
8.12600534,8,-32.744152,0.35
0.22422959,0.38813812,-60.076599,2.0787
0.29809913,3.72578216,-50.945904,1.6719
0.27037984,0.391233,-80.865334,1.9126
0.01793095,0.01797454,-68.946037,4.2393
0.06543615,0.08274639,-78.057266,3.2379
0.72867173,1.13095605,-76.538727,1.5711
1.86981237,4.98061419,-54.496864,0.8141
7.39591885,8,-16.188635,0.0218
3.23373437,8,-43.463604,0.1819
0.11152129,0.1011454,-87.646324,4.4138
0.01340779,0.06461856,-86.957146,3.7177
5.79195186,0.00405059,-97.425079,6.7585
0.07964327,0.07805437,-99.000397,4.1845
0.21271516,0.22603795,-81.476349,3.3291
9.00265084,3.16863871,-97.882446,1.5768
3.44203162,2.14965892,-96.623543,1.6271
1.99235559,1.98669505,-97.977585,1.7777
6.85480976,8,-48.165737,0.5781
0.37917262,0.6604628,-57.230087,2.4817
8.06407133,3.12263632,-78.212448,1.3212
0.09216943,0.09386329,-98.685204,3.9954
3.82698774,2.86977553,-81.201889,1.4907
1.17098427,1.78911376,-68.755623,2.263
8.6339758,8,-19.224051,0.0789
8.03785626,8,-23.529325,0.2098
3.76573348,8,-25.035004,0.4002
0.07665116,0.08698244,-72.342331,3.2431
0.15014386,0.16512077,-92.897438,3.5233
0.44334117,0.32165724,-73.645546,3.0873
5.25925632,0.00335582,-79.156357,5.4204
0.08882408,0.09379122,-94.329308,4.0085
0.18841164,0.20539238,-87.814651,3.3451
0.04895727,0.06934998,-73.787491,2.6612
0.30391023,0.45351225,-91.584824,1.7691
0.03285882,0.38041702,-74.202362,2.8214
0.01123645,0.01026361,-82.382385,3.9711
0.0505479,0.0481797,-104.418274,3.5197
0.229739,0.68677437,-77.64711,1.5515
5.11458921,5.02935934,-77.738289,0.5411
0.56899941,0.74954063,-89.553688,1.7677
0.0620062,0.06811049,-84.172668,4.3483
0.12587999,0.14136624,-87.29879,3.4648
0.65561509,0.77396029,-78.287781,2.2368
4.91158365,0.00320871,-77.869553,5.8073
0.10494902,0.13777515,-93.018112,3.6862
0.3369374,0.36909401,-95.884567,3.1664
8.02260655,1.43714893,-78.633942,2.1313
8.31611513,8,-28.590584,0.2345
0.07166071,0.08245836,-75.719879,3.4803
0.08451576,0.15040378,-79.662781,3.4381
0.38645777,0.43817216,-87.04142,2.7868
0.00731432,0.01975488,-92.919632,4.8153
0.01192483,0.01645394,-63.217987,4.0096
0.0407294,0.05007985,-96.761002,4.357
8.1400125,2.61271167,-80.337898,1.5713
8.00918791,2.56502914,-81.329826,1.669
3.5053196,1.18135262,-91.326653,2.4189
8.22623002,8,-33.416382,0.3683
4.00161696,5.70425987,-57.370693,0.5173
0.97711957,1.02065706,-81.945816,2.5398
0.00646643,0.01010388,-90.393028,5.7467
0.04985412,0.06384793,-94.816673,4.2803
0.50971341,0.34815967,-87.331856,3.0622
3.34707475,6.62267351,-52.49332,1.4536
8.7582144,7.55710125,-52.647839,0.5391
0.22121218,0.3620019,-71.519829,3.4009
0.0858104,0.11808878,-96.173515,3.9479
6.31619674,0.020692,-73.876335,4.5666
0.00848958,0.00950259,-83.013222,5.4592
0.01234656,0.01193112,-95.765709,6.1262
0.05608167,0.07034354,-85.503365,3.9765
0.54068232,0.54971397,-93.765678,2.6454
5.96649027,4.87359428,-95.946075,1.0578
4.05886126,4.26540613,-91.987129,1.1751
0.53991205,0.5941664,-88.354446,2.6965
0.02207361,0.0210595,-95.23616,5.5533
4.49334832,0.00332529,-98.237572,6.9777
0.00993447,0.01079169,-94.534721,5.9228
1.95761263,1.32746553,-95.215988,2.289
0.03008648,0.02956168,-97.543663,5.2524
8.31722535,3.55644441,-95.911026,1.3994
1.78399324,1.77820849,-96.883041,2.3245
8.38823385,2.8703928,-97.178886,1.9616
7.04285574,6.98227263,-60.6991,0.7179
2.03610897,8,-19.846579,0.7028
3.42078209,8,-35.06628,0.5583
0.38511458,0.80582023,-64.097893,2.0471
0.63383144,1.41367602,-62.778763,1.9162
0.24401075,0.2825523,-73.821281,2.6997
0.14117166,0.14805181,-96.626564,4.7984
1.03587771,0.2662932,-96.640343,3.5208
2.41635728,3.46498275,-61.440533,1.3862
3.00293207,1.78702629,-76.767738,1.8955
0.16887884,0.20274968,-96.310852,3.2763
8.2341209,6.51230431,-57.496017,0.7466
8.06571762,3.24893212,-76.935043,1.9364
7.16204214,8,-48.157993,0.4298
2.60253978,8,-17.110655,0.1184
0.61339867,8,-17.870541,0.0811
0.31143108,0.36470345,-73.784546,2.7475
2.30688715,3.48510814,-64.493332,1.6191
2.76161766,2.62776566,-93.341698,2.3485
0.17977689,0.1667368,-99.081741,3.3768
2.43303323,3.36727572,-63.466064,1.112
2.25409222,2.30443764,-89.916084,2.4824
1.4950701,8,-12.857316,0.0386
8.52866431,8,-23.540073,0.2676
8.0844595,8,-15.572598,0.2215
0.14089161,0.14612895,-93.461067,4.0967
0.07663322,0.07627518,-92.140465,4.2914
0.01152137,0.00511186,-93.089661,6.193
0.02230662,0.02520801,-95.7257,5.1246
9.03502476,2.69638252,-78.30513,1.7808
0.07298923,0.07690463,-82.503586,4.034
7.82411957,6.16468096,-83.748596,0.9127
8.40475538,8,-27.198906,0.2157
1.44262493,8,-13.123564,0.0768
8.04863537,8,-24.875101,0.1871
0.33346641,0.45915532,-77.778679,2.2591
1.53624821,1.58078206,-91.249657,1.8003
0.43228999,0.65264636,-74.84861,2.0923
0.00319232,0.0082283,-71.81662,4.5514
0.09286412,0.10043473,-93.994164,3.9406
0.24783826,0.22894901,-94.790199,2.9929
8.99002649,3.77521443,-81.010727,1.3031
5.48757887,4.09871531,-76.871841,1.1837
0.01654092,0.01858925,-79.925758,4.5708
0.06261859,0.14464153,-75.61216,3.4602
6.72170229,0.02240205,-76.372391,4.0762
4.49859507,0.01105308,-53.588028,3.4582
0.01911704,0.02978321,-96.45475,4.7692
0.0924556,0.22412244,-83.175194,2.9714
0.15206635,0.22690423,-80.961662,2.8504
1.22747922,1.34134305,-88.069527,1.9905
0.02519041,0.0277278,-95.846176,5.2974
7.15043756,0.68753439,-65.400581,2.4419
0.02826165,0.03316696,-99.114746,5.2321
0.36797461,1.27774584,-67.682594,2.6169
2.47342062,3.51020002,-66.510345,1.1223
8.20611946,8,-32.658794,0.4059
0.68812692,0.66639417,-82.389725,3.1534
0.04673747,0.05930118,-93.558426,4.3124
0.24296157,0.24827014,-68.438454,3.6015
0.15742905,0.16454597,-91.65316,3.6358
0.0167014,8,-95.142639,6.84
1.58835959,8,-49.445789,0.9299
0.17761557,0.31749424,-68.333305,2.8866
